Vernier Format 2
Sin título.cmbl 20/01/2026 14:57:00 .
Último
Tiempo	Potencial	Corriente	Angulo	Velocidad 1	Aceleración 1	Posición	Velocidad 2	Aceleración 2
11.5	 	 	53.0754625531	3.74276161817	6.06017101387	0.403711	0.339093611111	0.557216203704
11.55	 	 	53.2674487709	4.13061256305	9.85249136388	0.4213755	0.369773055556	0.451616666667
11.6	 	 	53.4768882811	4.77056662212	12.384296143	0.440755	0.394926388889	0.0898787037037
11.65	 	 	53.7386876689	5.51717969103	11.5708865225	0.4618495	0.393783055556	-0.594268672839
11.7	 	 	54.0353936417	6.09895610836	7.14292156835	0.482258	0.343762222222	-1.44091759259
11.75	 	 	54.3670061996	6.2928815808	1.36286512579	0.4985505	0.241815	-2.11617237654
11.8	 	 	54.681165465	6.12804492922	-2.50487068573	0.5074685	0.113761666667	-2.39205447531
11.85	 	 	54.9778714378	5.93411945678	-4.13707674547	0.509698	-0.0126719444444	-2.30529876543
11.9	 	 	55.2745774107	5.71110516347	-5.24137457466	0.505582	-0.124813888889	-2.00612654321
11.95	 	 	55.553830091	5.40082440756	-5.84469826671	0.496321	-0.215804166667	-1.63094382716
12	 	 	55.8156294788	5.08084737803	-5.48916823389	0.4831155	-0.285738055556	-1.28397391975
12.05	 	 	56.0599755741	4.79965544298	-4.1047558334	0.4673375	-0.342523611111	-0.967122376543
12.1	 	 	56.2868683768	4.68330015952	-2.75805116365	0.448301	-0.384064722222	-0.627774691358
12.15	 	 	56.5312144721	4.54755232881	-1.67530060917	0.428064	-0.4055975	-0.281916358025
12.2	 	 	56.7406539823	4.46028586621	0.404011400924	0.407141	-0.411314166667	0.0615600308642
12.25	 	 	56.9675467851	4.56694487605	2.86040071855	0.3863895	-0.401405277778	0.467125771605
12.3	 	 	57.1944395879	4.77056662212	4.65959815733	0.366324	-0.3712975	1.02127191358
12.35	 	 	57.4387856831	5.09054365165	4.78888180562	0.3479735	-0.307747222222	1.72558641975
12.4	 	 	57.7005850709	5.41052068118	1.56217741691	0.333396	-0.196939166667	2.35092623457
12.45	 	 	57.9972910438	5.37173558669	-3.95931172906	0.3267075	-0.0533555555556	2.55810246914
12.5	 	 	58.2590904316	4.90631445283	-7.34223385947	0.328594	0.0813672222222	2.28359660494
12.55	 	 	58.4859832343	4.44089331896	-6.65272106856	0.336483	0.182742777778	1.80609614198
12.6	 	 	58.6954227446	4.13061256305	-3.26441211947	0.3479735	0.257059444444	1.39502546296
